song,artist,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Pledging My Time,Bob Dylan,2qTvEdNY21mL9whUJot9Oc,0.492,0.646,2.0,-7.702,1.0,0.0432,0.686,0.000153,0.372,0.693,104.394,audio_features,2qTvEdNY21mL9whUJot9Oc,spotify:track:2qTvEdNY21mL9whUJot9Oc,https://api.spotify.com/v1/tracks/2qTvEdNY21mL9whUJot9Oc,https://api.spotify.com/v1/audio-analysis/2qTvEdNY21mL9whUJot9Oc,227867.0,3.0
Subterranean Homesick Blues,Bob Dylan,6k9DUKMJpWvu6eFG3O64Lg,0.576,0.727,4.0,-9.973,0.0,0.05,0.702,0.0,0.324,0.751,173.854,audio_features,6k9DUKMJpWvu6eFG3O64Lg,spotify:track:6k9DUKMJpWvu6eFG3O64Lg,https://api.spotify.com/v1/tracks/6k9DUKMJpWvu6eFG3O64Lg,https://api.spotify.com/v1/audio-analysis/6k9DUKMJpWvu6eFG3O64Lg,141293.0,4.0
Ball And Biscuit,The White Stripes,1GTHfNDbLFT6pgDFJvPFxu,0.528,0.654,9.0,-7.027,1.0,0.172,0.0524,0.117,0.0994,0.627,77.813,audio_features,1GTHfNDbLFT6pgDFJvPFxu,spotify:track:1GTHfNDbLFT6pgDFJvPFxu,https://api.spotify.com/v1/tracks/1GTHfNDbLFT6pgDFJvPFxu,https://api.spotify.com/v1/audio-analysis/1GTHfNDbLFT6pgDFJvPFxu,439000.0,4.0
I Appear Missing,Queens of the Stone Age,6mfKEPTYiBAYZ9z0429jsp,0.164,0.792,1.0,-4.281,0.0,0.0459,0.0522,0.00155,0.0435,0.314,172.737,audio_features,6mfKEPTYiBAYZ9z0429jsp,spotify:track:6mfKEPTYiBAYZ9z0429jsp,https://api.spotify.com/v1/tracks/6mfKEPTYiBAYZ9z0429jsp,https://api.spotify.com/v1/audio-analysis/6mfKEPTYiBAYZ9z0429jsp,360680.0,3.0
Wait Until Tomorrow,Jimi Hendrix,2YtVzmZzew1ILUdNueyWd7,0.643,0.697,8.0,-7.192,1.0,0.0568,0.203,0.00525,0.15,0.824,116.395,audio_features,2YtVzmZzew1ILUdNueyWd7,spotify:track:2YtVzmZzew1ILUdNueyWd7,https://api.spotify.com/v1/tracks/2YtVzmZzew1ILUdNueyWd7,https://api.spotify.com/v1/audio-analysis/2YtVzmZzew1ILUdNueyWd7,182547.0,4.0
I Don't Live Today,Jimi Hendrix,4oGRZ3J9o56fPaL96y2NEH,0.349,0.921,9.0,-4.826,1.0,0.12,0.00444,0.875,0.0579,0.424,111.317,audio_features,4oGRZ3J9o56fPaL96y2NEH,spotify:track:4oGRZ3J9o56fPaL96y2NEH,https://api.spotify.com/v1/tracks/4oGRZ3J9o56fPaL96y2NEH,https://api.spotify.com/v1/audio-analysis/4oGRZ3J9o56fPaL96y2NEH,234547.0,4.0
Are You Experienced?,Jimi Hendrix,02POyqtbrdmYQ3RxsTrYMD,0.403,0.763,8.0,-6.727,1.0,0.118,0.0277,0.00985,0.148,0.455,82.812,audio_features,02POyqtbrdmYQ3RxsTrYMD,spotify:track:02POyqtbrdmYQ3RxsTrYMD,https://api.spotify.com/v1/tracks/02POyqtbrdmYQ3RxsTrYMD,https://api.spotify.com/v1/audio-analysis/02POyqtbrdmYQ3RxsTrYMD,255613.0,4.0
Fuckabout,Drenge,2sOzuxmumwnWPqqmswGT9V,0.411,0.561,4.0,-8.708,1.0,0.0616,0.0211,0.0,0.205,0.439,137.232,audio_features,2sOzuxmumwnWPqqmswGT9V,spotify:track:2sOzuxmumwnWPqqmswGT9V,https://api.spotify.com/v1/tracks/2sOzuxmumwnWPqqmswGT9V,https://api.spotify.com/v1/audio-analysis/2sOzuxmumwnWPqqmswGT9V,255691.0,4.0
You Don't Have To Go - Live (1971/Mr. Kelly's),Muddy Waters,0nT2X8AHRTtmXtJ7tLqnFc,0.545,0.475,5.0,-12.763,1.0,0.462,0.84,0.00291,0.656,0.884,115.885,audio_features,0nT2X8AHRTtmXtJ7tLqnFc,spotify:track:0nT2X8AHRTtmXtJ7tLqnFc,https://api.spotify.com/v1/tracks/0nT2X8AHRTtmXtJ7tLqnFc,https://api.spotify.com/v1/audio-analysis/0nT2X8AHRTtmXtJ7tLqnFc,219754.0,4.0
Ballad Of Jim Jones,The Brian Jonestown Massacre,2ztYmKf5XkxlkYijNYpEob,0.34,0.473,9.0,-6.925,1.0,0.0298,0.00172,0.014,0.215,0.367,147.458,audio_features,2ztYmKf5XkxlkYijNYpEob,spotify:track:2ztYmKf5XkxlkYijNYpEob,https://api.spotify.com/v1/tracks/2ztYmKf5XkxlkYijNYpEob,https://api.spotify.com/v1/audio-analysis/2ztYmKf5XkxlkYijNYpEob,134200.0,3.0
Cooking Up Something Good,Mac DeMarco,5CqmSwn8D1DuleBV1fOiCG,0.751,0.442,0.0,-7.551,1.0,0.0313,0.0803,0.00141,0.123,0.851,98.071,audio_features,5CqmSwn8D1DuleBV1fOiCG,spotify:track:5CqmSwn8D1DuleBV1fOiCG,https://api.spotify.com/v1/tracks/5CqmSwn8D1DuleBV1fOiCG,https://api.spotify.com/v1/audio-analysis/5CqmSwn8D1DuleBV1fOiCG,161043.0,3.0
...Like Clockwork,Queens of the Stone Age,2v8sPwkqVDgWprsmGIis25,0.479,0.341,0.0,-8.315,0.0,0.0266,0.737,4.56e-05,0.0958,0.167,56.971,audio_features,2v8sPwkqVDgWprsmGIis25,spotify:track:2v8sPwkqVDgWprsmGIis25,https://api.spotify.com/v1/tracks/2v8sPwkqVDgWprsmGIis25,https://api.spotify.com/v1/audio-analysis/2v8sPwkqVDgWprsmGIis25,324320.0,4.0
Leopard-Skin Pill-Box Hat,Bob Dylan,6aeOSY6fPsvGTzyXi65pNY,0.572,0.592,2.0,-8.639,1.0,0.0322,0.304,1.12e-06,0.106,0.968,97.475,audio_features,6aeOSY6fPsvGTzyXi65pNY,spotify:track:6aeOSY6fPsvGTzyXi65pNY,https://api.spotify.com/v1/tracks/6aeOSY6fPsvGTzyXi65pNY,https://api.spotify.com/v1/audio-analysis/6aeOSY6fPsvGTzyXi65pNY,236333.0,4.0
Like a Rolling Stone,Bob Dylan,3AhXZa8sUQht0UEdBJgpGc,0.482,0.721,0.0,-6.839,1.0,0.0321,0.731,0.0,0.189,0.557,95.263,audio_features,3AhXZa8sUQht0UEdBJgpGc,spotify:track:3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,369600.0,4.0
"It Takes a Lot to Laugh, It Takes a Train to Cry",Bob Dylan,2yaf46YMxA5y6bzmWUKgXC,0.493,0.579,8.0,-7.743,1.0,0.0319,0.772,8.06e-05,0.0759,0.475,93.353,audio_features,2yaf46YMxA5y6bzmWUKgXC,spotify:track:2yaf46YMxA5y6bzmWUKgXC,https://api.spotify.com/v1/tracks/2yaf46YMxA5y6bzmWUKgXC,https://api.spotify.com/v1/audio-analysis/2yaf46YMxA5y6bzmWUKgXC,245133.0,4.0
Ballad of a Thin Man,Bob Dylan,0f5N14nB8xi0p3o4BlVvbx,0.473,0.574,11.0,-8.189,0.0,0.032,0.695,0.0,0.509,0.499,74.056,audio_features,0f5N14nB8xi0p3o4BlVvbx,spotify:track:0f5N14nB8xi0p3o4BlVvbx,https://api.spotify.com/v1/tracks/0f5N14nB8xi0p3o4BlVvbx,https://api.spotify.com/v1/audio-analysis/0f5N14nB8xi0p3o4BlVvbx,356707.0,4.0
I Cannot Make It,Sly & The Family Stone,12guwaqWe3xZUPdnfSw0n4,0.602,0.646,2.0,-8.323,1.0,0.0273,0.0766,1.03e-05,0.237,0.734,94.212,audio_features,12guwaqWe3xZUPdnfSw0n4,spotify:track:12guwaqWe3xZUPdnfSw0n4,https://api.spotify.com/v1/tracks/12guwaqWe3xZUPdnfSw0n4,https://api.spotify.com/v1/audio-analysis/12guwaqWe3xZUPdnfSw0n4,198933.0,4.0
Bring It On Home,Sonny Boy Williamson II,5tu2hSkE5qLyS45OqW2CFZ,0.867,0.336,9.0,-13.221,1.0,0.0712,0.631,0.0395,0.188,0.554,111.006,audio_features,5tu2hSkE5qLyS45OqW2CFZ,spotify:track:5tu2hSkE5qLyS45OqW2CFZ,https://api.spotify.com/v1/tracks/5tu2hSkE5qLyS45OqW2CFZ,https://api.spotify.com/v1/audio-analysis/5tu2hSkE5qLyS45OqW2CFZ,155293.0,4.0
"Baby, Please Don't Go - Live At Newport Jazz Festival/1960",Muddy Waters,0irQ9D1wxlLcwYz5ROlMUY,0.442,0.843,5.0,-7.337,1.0,0.134,0.775,0.0,0.704,0.479,154.116,audio_features,0irQ9D1wxlLcwYz5ROlMUY,spotify:track:0irQ9D1wxlLcwYz5ROlMUY,https://api.spotify.com/v1/tracks/0irQ9D1wxlLcwYz5ROlMUY,https://api.spotify.com/v1/audio-analysis/0irQ9D1wxlLcwYz5ROlMUY,184827.0,4.0
Heaven Knows,The Shouting Matches,4lEnkalPpZEYgTzV5t9oJL,0.613,0.754,7.0,-8.462,1.0,0.197,0.0265,0.0152,0.111,0.63,142.961,audio_features,4lEnkalPpZEYgTzV5t9oJL,spotify:track:4lEnkalPpZEYgTzV5t9oJL,https://api.spotify.com/v1/tracks/4lEnkalPpZEYgTzV5t9oJL,https://api.spotify.com/v1/audio-analysis/4lEnkalPpZEYgTzV5t9oJL,215480.0,4.0
Where Is My Mind?,Pixies,5BP0oaQ1VhuaznT77CBXQp,0.508,0.597,4.0,-8.063,1.0,0.0396,0.0177,0.000856,0.091,0.185,81.982,audio_features,5BP0oaQ1VhuaznT77CBXQp,spotify:track:5BP0oaQ1VhuaznT77CBXQp,https://api.spotify.com/v1/tracks/5BP0oaQ1VhuaznT77CBXQp,https://api.spotify.com/v1/audio-analysis/5BP0oaQ1VhuaznT77CBXQp,231667.0,4.0
Easy Easy,King Krule,35rf8iduzQ7vd8hFbDlv0o,0.563,0.408,4.0,-8.972,1.0,0.0365,0.838,1.04e-05,0.108,0.234,146.908,audio_features,35rf8iduzQ7vd8hFbDlv0o,spotify:track:35rf8iduzQ7vd8hFbDlv0o,https://api.spotify.com/v1/tracks/35rf8iduzQ7vd8hFbDlv0o,https://api.spotify.com/v1/audio-analysis/35rf8iduzQ7vd8hFbDlv0o,169693.0,4.0
Are You Ready?,Sly & The Family Stone,6Nd8NLRXoBW3YNccpMuIXS,0.678,0.812,10.0,-10.999,0.0,0.038,0.0239,0.0131,0.302,0.586,99.504,audio_features,6Nd8NLRXoBW3YNccpMuIXS,spotify:track:6Nd8NLRXoBW3YNccpMuIXS,https://api.spotify.com/v1/tracks/6Nd8NLRXoBW3YNccpMuIXS,https://api.spotify.com/v1/audio-analysis/6Nd8NLRXoBW3YNccpMuIXS,168960.0,4.0
(You Caught Me) Smilin' - Single Version,Sly & The Family Stone,3DMvjJXErmUP18VKnjGlJr,0.787,0.536,7.0,-11.314,1.0,0.0514,0.343,0.00105,0.0481,0.567,97.36,audio_features,3DMvjJXErmUP18VKnjGlJr,spotify:track:3DMvjJXErmUP18VKnjGlJr,https://api.spotify.com/v1/tracks/3DMvjJXErmUP18VKnjGlJr,https://api.spotify.com/v1/audio-analysis/3DMvjJXErmUP18VKnjGlJr,173907.0,4.0
Everybody Is a Star - Single Version,Sly & The Family Stone,2WUrCUS341I4r3DGihOksL,0.416,0.414,2.0,-11.48,0.0,0.0359,0.812,0.0767,0.668,0.441,176.51,audio_features,2WUrCUS341I4r3DGihOksL,spotify:track:2WUrCUS341I4r3DGihOksL,https://api.spotify.com/v1/tracks/2WUrCUS341I4r3DGihOksL,https://api.spotify.com/v1/audio-analysis/2WUrCUS341I4r3DGihOksL,184133.0,4.0
Storm Passes Away,Jake Bugg,5zEEkcfOsvsKU3DvFfbl4G,0.59,0.444,5.0,-6.191,1.0,0.0273,0.293,0.0,0.25,0.415,137.186,audio_features,5zEEkcfOsvsKU3DvFfbl4G,spotify:track:5zEEkcfOsvsKU3DvFfbl4G,https://api.spotify.com/v1/tracks/5zEEkcfOsvsKU3DvFfbl4G,https://api.spotify.com/v1/audio-analysis/5zEEkcfOsvsKU3DvFfbl4G,175747.0,4.0
What Do You Want Me to Say?,Dismemberment Plan,2RWQocwO9CRJL617lTZ5fi,0.447,0.732,6.0,-5.694,0.0,0.0667,0.0746,0.08,0.0213,0.383,88.786,audio_features,2RWQocwO9CRJL617lTZ5fi,spotify:track:2RWQocwO9CRJL617lTZ5fi,https://api.spotify.com/v1/tracks/2RWQocwO9CRJL617lTZ5fi,https://api.spotify.com/v1/audio-analysis/2RWQocwO9CRJL617lTZ5fi,258333.0,4.0
You Are Invited,Dismemberment Plan,3fYzYDILajn2UUWC8Zlk0P,0.86,0.59,6.0,-12.365,0.0,0.131,0.0145,0.000554,0.0993,0.47,121.545,audio_features,3fYzYDILajn2UUWC8Zlk0P,spotify:track:3fYzYDILajn2UUWC8Zlk0P,https://api.spotify.com/v1/tracks/3fYzYDILajn2UUWC8Zlk0P,https://api.spotify.com/v1/audio-analysis/3fYzYDILajn2UUWC8Zlk0P,292227.0,4.0
Back Door Man,The Doors,03By6gD02qhtvIQiK8KidK,0.476,0.612,9.0,-7.01,1.0,0.0335,0.287,0.000252,0.0877,0.909,177.233,audio_features,03By6gD02qhtvIQiK8KidK,spotify:track:03By6gD02qhtvIQiK8KidK,https://api.spotify.com/v1/tracks/03By6gD02qhtvIQiK8KidK,https://api.spotify.com/v1/audio-analysis/03By6gD02qhtvIQiK8KidK,212427.0,4.0
Hound Dog,Elvis Presley,0JOw67rq2X6NDz5AJP9uIG,0.343,0.884,5.0,-4.123,0.0,0.129,0.62,0.000673,0.497,0.94,177.751,audio_features,0JOw67rq2X6NDz5AJP9uIG,spotify:track:0JOw67rq2X6NDz5AJP9uIG,https://api.spotify.com/v1/tracks/0JOw67rq2X6NDz5AJP9uIG,https://api.spotify.com/v1/audio-analysis/0JOw67rq2X6NDz5AJP9uIG,133293.0,4.0
Soma - 2011 Remaster,The Smashing Pumpkins,2CG5jX3RQYLaLHJ7O1FI56,0.291,0.281,7.0,-11.798,1.0,0.0324,0.0241,0.83,0.115,0.0981,134.683,audio_features,2CG5jX3RQYLaLHJ7O1FI56,spotify:track:2CG5jX3RQYLaLHJ7O1FI56,https://api.spotify.com/v1/tracks/2CG5jX3RQYLaLHJ7O1FI56,https://api.spotify.com/v1/audio-analysis/2CG5jX3RQYLaLHJ7O1FI56,398240.0,4.0
Caught By the Fuzz,Supergrass,0iAcyO7WLhnC7WOTOpjGv1,0.322,0.952,9.0,-6.925,1.0,0.205,0.000202,0.219,0.0671,0.257,161.79,audio_features,0iAcyO7WLhnC7WOTOpjGv1,spotify:track:0iAcyO7WLhnC7WOTOpjGv1,https://api.spotify.com/v1/tracks/0iAcyO7WLhnC7WOTOpjGv1,https://api.spotify.com/v1/audio-analysis/0iAcyO7WLhnC7WOTOpjGv1,136773.0,4.0
Ambitionz Az A Ridah,2Pac,3ssX20QT5c3nA9wk78V1LQ,0.801,0.908,2.0,-6.554,1.0,0.221,0.00253,0.000655,0.0698,0.805,87.279,audio_features,3ssX20QT5c3nA9wk78V1LQ,spotify:track:3ssX20QT5c3nA9wk78V1LQ,https://api.spotify.com/v1/tracks/3ssX20QT5c3nA9wk78V1LQ,https://api.spotify.com/v1/audio-analysis/3ssX20QT5c3nA9wk78V1LQ,278387.0,4.0
Only God Can Judge Me,2Pac,13XHuE00ElL5thSxkaEXxK,0.803,0.784,11.0,-5.97,0.0,0.198,0.0012,0.000161,0.0794,0.801,90.185,audio_features,13XHuE00ElL5thSxkaEXxK,spotify:track:13XHuE00ElL5thSxkaEXxK,https://api.spotify.com/v1/tracks/13XHuE00ElL5thSxkaEXxK,https://api.spotify.com/v1/audio-analysis/13XHuE00ElL5thSxkaEXxK,296907.0,4.0
How Blue Can You Get - Live Fillmore East,B.B. King,6reZ76dSJMZFUX1ruBRMtm,0.506,0.298,2.0,-13.434,1.0,0.0728,0.38,0.00756,0.789,0.399,106.954,audio_features,6reZ76dSJMZFUX1ruBRMtm,spotify:track:6reZ76dSJMZFUX1ruBRMtm,https://api.spotify.com/v1/tracks/6reZ76dSJMZFUX1ruBRMtm,https://api.spotify.com/v1/audio-analysis/6reZ76dSJMZFUX1ruBRMtm,378613.0,4.0
God Only Knows - Remastered 1999,The Beach Boys,0xb6220jAyOgKwukn1VxZ8,0.517,0.421,9.0,-10.772,1.0,0.0321,0.252,0.0,0.0933,0.447,117.198,audio_features,0xb6220jAyOgKwukn1VxZ8,spotify:track:0xb6220jAyOgKwukn1VxZ8,https://api.spotify.com/v1/tracks/0xb6220jAyOgKwukn1VxZ8,https://api.spotify.com/v1/audio-analysis/0xb6220jAyOgKwukn1VxZ8,171627.0,4.0
Fame - 2007 Remaster,David Bowie,7qVOasZcHa4faF1TqvPEKF,0.628,0.568,10.0,-10.695,1.0,0.14,0.228,0.0183,0.0906,0.61,191.404,audio_features,7qVOasZcHa4faF1TqvPEKF,spotify:track:7qVOasZcHa4faF1TqvPEKF,https://api.spotify.com/v1/tracks/7qVOasZcHa4faF1TqvPEKF,https://api.spotify.com/v1/audio-analysis/7qVOasZcHa4faF1TqvPEKF,260947.0,4.0
"Well OK, Honey",Jenny O.,5byANFS6jbWUUqyPYe4wgs,0.808,0.421,2.0,-10.332,1.0,0.0328,0.418,0.0425,0.0723,0.887,113.986,audio_features,5byANFS6jbWUUqyPYe4wgs,spotify:track:5byANFS6jbWUUqyPYe4wgs,https://api.spotify.com/v1/tracks/5byANFS6jbWUUqyPYe4wgs,https://api.spotify.com/v1/audio-analysis/5byANFS6jbWUUqyPYe4wgs,170067.0,4.0
All My Wishes,Jenny O.,5vEXaAw35OkhAMJuoXyzMw,0.72,0.0894,9.0,-16.367,0.0,0.0348,0.946,0.0021,0.259,0.477,110.026,audio_features,5vEXaAw35OkhAMJuoXyzMw,spotify:track:5vEXaAw35OkhAMJuoXyzMw,https://api.spotify.com/v1/tracks/5vEXaAw35OkhAMJuoXyzMw,https://api.spotify.com/v1/audio-analysis/5vEXaAw35OkhAMJuoXyzMw,215587.0,4.0
A Case of You,Joni Mitchell,7shVwhUdVbHpykOfbzvDc1,0.693,0.201,1.0,-9.903,1.0,0.0288,0.9,0.0,0.112,0.679,100.836,audio_features,7shVwhUdVbHpykOfbzvDc1,spotify:track:7shVwhUdVbHpykOfbzvDc1,https://api.spotify.com/v1/tracks/7shVwhUdVbHpykOfbzvDc1,https://api.spotify.com/v1/audio-analysis/7shVwhUdVbHpykOfbzvDc1,263480.0,4.0
California,Joni Mitchell,5eM6Rrk8rwLpUhrh7Kk5R1,0.464,0.328,4.0,-9.005,1.0,0.0407,0.905,0.0,0.135,0.784,70.859,audio_features,5eM6Rrk8rwLpUhrh7Kk5R1,spotify:track:5eM6Rrk8rwLpUhrh7Kk5R1,https://api.spotify.com/v1/tracks/5eM6Rrk8rwLpUhrh7Kk5R1,https://api.spotify.com/v1/audio-analysis/5eM6Rrk8rwLpUhrh7Kk5R1,230227.0,3.0
All I Want,Joni Mitchell,7jeSFewaQLq8t2x8OZFQxZ,0.678,0.444,6.0,-10.518,1.0,0.0326,0.725,0.0,0.121,0.786,141.262,audio_features,7jeSFewaQLq8t2x8OZFQxZ,spotify:track:7jeSFewaQLq8t2x8OZFQxZ,https://api.spotify.com/v1/tracks/7jeSFewaQLq8t2x8OZFQxZ,https://api.spotify.com/v1/audio-analysis/7jeSFewaQLq8t2x8OZFQxZ,214240.0,4.0
My Old Man,Joni Mitchell,6NQRhp9Vv5RRySazV7ttBl,0.524,0.195,9.0,-11.414,1.0,0.0334,0.989,0.00142,0.139,0.526,112.751,audio_features,6NQRhp9Vv5RRySazV7ttBl,spotify:track:6NQRhp9Vv5RRySazV7ttBl,https://api.spotify.com/v1/tracks/6NQRhp9Vv5RRySazV7ttBl,https://api.spotify.com/v1/audio-analysis/6NQRhp9Vv5RRySazV7ttBl,214827.0,4.0
The Last Time I Saw Richard,Joni Mitchell,5LZLOOTwrA0HgTszqCgZ3C,0.547,0.145,2.0,-12.176,1.0,0.0346,0.971,0.00033,0.113,0.343,109.225,audio_features,5LZLOOTwrA0HgTszqCgZ3C,spotify:track:5LZLOOTwrA0HgTszqCgZ3C,https://api.spotify.com/v1/tracks/5LZLOOTwrA0HgTszqCgZ3C,https://api.spotify.com/v1/audio-analysis/5LZLOOTwrA0HgTszqCgZ3C,256773.0,4.0
Adorn,Miguel,3trS6e40JCVUOpPVt5OdHj,0.625,0.576,11.0,-5.693,0.0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,audio_features,3trS6e40JCVUOpPVt5OdHj,spotify:track:3trS6e40JCVUOpPVt5OdHj,https://api.spotify.com/v1/tracks/3trS6e40JCVUOpPVt5OdHj,https://api.spotify.com/v1/audio-analysis/3trS6e40JCVUOpPVt5OdHj,193147.0,4.0
Kaleidoscope Dream,Miguel,2LcRdR7R4qpW9yS8jXi89t,0.649,0.481,0.0,-10.425,0.0,0.0533,0.00715,1.16e-05,0.102,0.523,84.975,audio_features,2LcRdR7R4qpW9yS8jXi89t,spotify:track:2LcRdR7R4qpW9yS8jXi89t,https://api.spotify.com/v1/tracks/2LcRdR7R4qpW9yS8jXi89t,https://api.spotify.com/v1/audio-analysis/2LcRdR7R4qpW9yS8jXi89t,256880.0,4.0
Pussy is Mine,Miguel,0tmQ3hHXa8MGwUKUm6rAyF,0.717,0.109,2.0,-16.159,1.0,0.0642,0.745,0.0,0.495,0.289,130.397,audio_features,0tmQ3hHXa8MGwUKUm6rAyF,spotify:track:0tmQ3hHXa8MGwUKUm6rAyF,https://api.spotify.com/v1/tracks/0tmQ3hHXa8MGwUKUm6rAyF,https://api.spotify.com/v1/audio-analysis/0tmQ3hHXa8MGwUKUm6rAyF,173200.0,4.0
Frances Farmer Will Have Her Revenge On Seattle,Nirvana,0W0wrLHEedr7d5drOI24G7,0.482,0.723,10.0,-10.08,0.0,0.0425,5.66e-05,0.000432,0.0939,0.554,117.051,audio_features,0W0wrLHEedr7d5drOI24G7,spotify:track:0W0wrLHEedr7d5drOI24G7,https://api.spotify.com/v1/tracks/0W0wrLHEedr7d5drOI24G7,https://api.spotify.com/v1/audio-analysis/0W0wrLHEedr7d5drOI24G7,250013.0,4.0
Let Me Roll It - 2010 Remaster,Paul McCartney,0mRQp2HsSqX1MZuMvonAPN,0.338,0.407,4.0,-8.506,1.0,0.0371,0.0327,0.00246,0.081,0.519,172.595,audio_features,0mRQp2HsSqX1MZuMvonAPN,spotify:track:0mRQp2HsSqX1MZuMvonAPN,https://api.spotify.com/v1/tracks/0mRQp2HsSqX1MZuMvonAPN,https://api.spotify.com/v1/audio-analysis/0mRQp2HsSqX1MZuMvonAPN,289813.0,3.0
Let Me Roll It - 2010 Remaster,Wings,0mRQp2HsSqX1MZuMvonAPN,0.338,0.407,4.0,-8.506,1.0,0.0371,0.0327,0.00246,0.081,0.519,172.595,audio_features,0mRQp2HsSqX1MZuMvonAPN,spotify:track:0mRQp2HsSqX1MZuMvonAPN,https://api.spotify.com/v1/tracks/0mRQp2HsSqX1MZuMvonAPN,https://api.spotify.com/v1/audio-analysis/0mRQp2HsSqX1MZuMvonAPN,289813.0,3.0
God Save the Queen,Sex Pistols,6ui6l3ZNvlrGQZArwo8195,0.274,0.908,9.0,-5.419,1.0,0.0691,0.00103,0.00219,0.154,0.483,148.246,audio_features,6ui6l3ZNvlrGQZArwo8195,spotify:track:6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/tracks/6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/audio-analysis/6ui6l3ZNvlrGQZArwo8195,200080.0,4.0
Family Affair - Single Version,Sly & The Family Stone,2GVEs1sn5Q1jB1976vQoAX,0.819,0.605,2.0,-13.83,0.0,0.132,0.669,0.0163,0.199,0.797,108.892,audio_features,2GVEs1sn5Q1jB1976vQoAX,spotify:track:2GVEs1sn5Q1jB1976vQoAX,https://api.spotify.com/v1/tracks/2GVEs1sn5Q1jB1976vQoAX,https://api.spotify.com/v1/audio-analysis/2GVEs1sn5Q1jB1976vQoAX,185533.0,4.0
Inner City Blues (Make Me Wanna Holler),Marvin Gaye,4KuBTG9nvmPhgwlRoXnJrJ,0.641,0.605,8.0,-9.177,0.0,0.0332,0.705,0.0888,0.0761,0.64,94.075,audio_features,4KuBTG9nvmPhgwlRoXnJrJ,spotify:track:4KuBTG9nvmPhgwlRoXnJrJ,https://api.spotify.com/v1/tracks/4KuBTG9nvmPhgwlRoXnJrJ,https://api.spotify.com/v1/audio-analysis/4KuBTG9nvmPhgwlRoXnJrJ,331960.0,4.0
Care Of Cell 44,The Zombies,5QXqz1KDz8Z8DmfQoxWmmy,0.421,0.58,7.0,-7.011,1.0,0.0285,0.265,0.0136,0.0973,0.403,129.959,audio_features,5QXqz1KDz8Z8DmfQoxWmmy,spotify:track:5QXqz1KDz8Z8DmfQoxWmmy,https://api.spotify.com/v1/tracks/5QXqz1KDz8Z8DmfQoxWmmy,https://api.spotify.com/v1/audio-analysis/5QXqz1KDz8Z8DmfQoxWmmy,235827.0,4.0
A Rose For Emily,The Zombies,6BSM7JqYn5wZxl1o3f7oxT,0.596,0.385,9.0,-7.727,1.0,0.0297,0.916,2.66e-05,0.155,0.697,141.238,audio_features,6BSM7JqYn5wZxl1o3f7oxT,spotify:track:6BSM7JqYn5wZxl1o3f7oxT,https://api.spotify.com/v1/tracks/6BSM7JqYn5wZxl1o3f7oxT,https://api.spotify.com/v1/audio-analysis/6BSM7JqYn5wZxl1o3f7oxT,139093.0,4.0
Lively Up Yourself,Bob Marley & The Wailers,2Xr3NXOz1qg5Jddkm8k4fr,0.843,0.431,7.0,-12.012,1.0,0.331,0.204,0.00132,0.0546,0.881,128.697,audio_features,2Xr3NXOz1qg5Jddkm8k4fr,spotify:track:2Xr3NXOz1qg5Jddkm8k4fr,https://api.spotify.com/v1/tracks/2Xr3NXOz1qg5Jddkm8k4fr,https://api.spotify.com/v1/audio-analysis/2Xr3NXOz1qg5Jddkm8k4fr,310427.0,4.0
"Just You, Just Me - Remastered 1999",Nat King Cole,4TktGfWqFoYgimmSo1ApQQ,0.493,0.474,0.0,-9.817,1.0,0.071,0.81,0.000342,0.0887,0.712,203.464,audio_features,4TktGfWqFoYgimmSo1ApQQ,spotify:track:4TktGfWqFoYgimmSo1ApQQ,https://api.spotify.com/v1/tracks/4TktGfWqFoYgimmSo1ApQQ,https://api.spotify.com/v1/audio-analysis/4TktGfWqFoYgimmSo1ApQQ,182293.0,4.0
I Was A Little Too Lonely (And You Were A Little Too Late) - 20-Bit Mastering/1999 Digital Remaster,Nat King Cole,7bPW89JDVPbaJEBOyRB81L,0.553,0.349,5.0,-10.587,1.0,0.0394,0.841,0.0,0.208,0.647,141.647,audio_features,7bPW89JDVPbaJEBOyRB81L,spotify:track:7bPW89JDVPbaJEBOyRB81L,https://api.spotify.com/v1/tracks/7bPW89JDVPbaJEBOyRB81L,https://api.spotify.com/v1/audio-analysis/7bPW89JDVPbaJEBOyRB81L,182027.0,4.0
Always Waiting,Benjamin Booker,2y2Ntoc7ZS3mCBZKnZC8K0,0.343,0.977,9.0,-6.3,1.0,0.0553,0.00143,0.000176,0.215,0.678,108.842,audio_features,2y2Ntoc7ZS3mCBZKnZC8K0,spotify:track:2y2Ntoc7ZS3mCBZKnZC8K0,https://api.spotify.com/v1/tracks/2y2Ntoc7ZS3mCBZKnZC8K0,https://api.spotify.com/v1/audio-analysis/2y2Ntoc7ZS3mCBZKnZC8K0,139880.0,4.0
